4,512,4,4,128,1,1,1,1,1,1,0,0,4,4,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,0,27
4,768,4,4,96,1,1,1,1,1,1,0,0,4,4,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,0,38
4,768,4,4,128,1,1,1,1,1,1,0,0,4,4,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,0,38
4,1024,4,4,96,1,1,1,1,1,1,0,0,4,4,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,0,49
4,1024,4,4,128,1,1,1,1,1,1,0,0,4,4,64,16,16,64,4,1,1,1,1,1,1,4,1,1,1,4,1,64,1,1,1,1,1,16,1,16,4,0,49
4,1536,4,4,96,1,1,1,1,1,1,0,0,4,4,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,0,70
4,1536,4,4,128,1,1,1,1,1,1,0,0,4,4,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,0,70
4,1824,4,4,96,1,1,1,1,1,1,0,0,4,4,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,0,86
4,1824,4,4,128,1,1,1,1,1,1,0,0,4,4,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,0,85
4,2048,4,4,96,1,1,1,1,1,1,0,0,4,4,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,0,91
4,2048,4,4,128,1,1,1,1,1,1,0,0,4,4,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,0,91
4,3072,4,4,96,1,1,1,1,1,1,0,0,4,4,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,0,134
4,3072,4,4,128,1,1,1,1,1,1,0,0,4,4,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,0,136
4,4096,4,4,96,1,1,1,1,1,1,0,0,4,4,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,0,172
4,4096,4,4,128,1,1,1,1,1,1,0,0,4,4,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,0,177
4,32,5,5,96,1,1,1,1,1,1,0,0,5,5,4,64,16,4,64,1,1,1,1,1,1,1,1,1,1,16,1,4,1,16,1,1,1,1,1,64,64,1,6
4,32,5,5,128,1,1,1,1,1,1,0,0,5,5,4,64,16,4,64,1,1,1,1,1,1,1,1,1,1,16,1,4,1,16,1,1,1,1,1,64,64,1,6
4,64,5,5,96,1,1,1,1,1,1,0,0,5,5,4,64,16,4,64,1,1,1,1,1,1,1,1,1,1,16,1,4,1,16,1,1,1,1,1,64,64,1,8
4,64,5,5,128,1,1,1,1,1,1,0,0,5,5,32,16,16,32,8,1,1,1,1,1,1,2,2,1,1,8,1,16,1,2,1,1,1,8,1,16,4,1,8
4,96,5,5,96,1,1,1,1,1,1,0,0,5,5,4,64,16,4,64,1,1,1,1,1,1,1,1,1,1,16,1,4,1,16,1,1,1,1,1,64,64,1,10
4,96,5,5,128,1,1,1,1,1,1,0,0,5,5,4,64,16,4,64,1,1,1,1,1,1,1,1,1,1,16,1,4,1,16,1,1,1,1,1,64,64,1,10
4,128,5,5,96,1,1,1,1,1,1,0,0,5,5,4,64,16,4,64,1,1,1,1,1,1,1,1,1,1,16,1,4,1,16,1,1,1,1,1,64,64,1,11
4,128,5,5,128,1,1,1,1,1,1,0,0,5,5,4,64,16,4,64,1,1,1,1,1,1,1,1,1,1,16,1,4,1,16,1,1,1,1,1,64,64,1,11
4,224,5,5,96,1,1,1,1,1,1,0,0,5,5,4,64,16,4,64,1,1,1,1,1,1,1,1,1,1,16,1,4,1,16,1,1,1,1,1,64,64,1,16
4,224,5,5,128,1,1,1,1,1,1,0,0,5,5,4,64,16,4,64,1,1,1,1,1,1,1,1,1,1,16,1,4,1,16,1,1,1,1,1,64,64,1,16
4,256,5,5,96,1,1,1,1,1,1,0,0,5,5,4,64,16,4,64,1,1,1,1,1,1,1,1,1,1,16,1,4,1,16,1,1,1,1,1,64,64,1,17
4,256,5,5,128,1,1,1,1,1,1,0,0,5,5,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,1,17
4,320,5,5,96,1,1,1,1,1,1,0,0,5,5,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,1,20
4,320,5,5,128,1,1,1,1,1,1,0,0,5,5,32,16,16,32,8,1,1,1,1,1,1,2,2,1,1,8,1,16,1,2,1,1,1,8,1,16,4,1,20
4,384,5,5,96,1,1,1,1,1,1,0,0,5,5,32,16,16,32,8,1,1,1,1,1,1,2,2,1,1,8,1,16,1,2,1,1,1,8,1,16,4,1,23
4,384,5,5,128,1,1,1,1,1,1,0,0,5,5,32,16,16,32,8,1,1,1,1,1,1,2,2,1,1,8,1,16,1,2,1,1,1,8,1,16,4,1,23
4,512,5,5,96,1,1,1,1,1,1,0,0,5,5,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,1,30
4,512,5,5,128,1,1,1,1,1,1,0,0,5,5,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,1,29
4,768,5,5,96,1,1,1,1,1,1,0,0,5,5,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,1,41
4,768,5,5,128,1,1,1,1,1,1,0,0,5,5,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,1,41
4,1024,5,5,96,1,1,1,1,1,1,0,0,5,5,32,16,16,32,8,1,1,1,1,1,1,2,2,1,1,8,1,16,1,2,1,1,1,8,1,16,4,1,52
4,1024,5,5,128,1,1,1,1,1,1,0,0,5,5,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,1,52
4,1536,5,5,96,1,1,1,1,1,1,0,0,5,5,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,1,77
4,1536,5,5,128,1,1,1,1,1,1,0,0,5,5,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,1,76
4,1824,5,5,96,1,1,1,1,1,1,0,0,5,5,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,1,90
4,1824,5,5,128,1,1,1,1,1,1,0,0,5,5,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,1,90
4,2048,5,5,96,1,1,1,1,1,1,0,0,5,5,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,1,98
4,2048,5,5,128,1,1,1,1,1,1,0,0,5,5,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,1,98
4,3072,5,5,96,1,1,1,1,1,1,0,0,5,5,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,1,145
4,3072,5,5,128,1,1,1,1,1,1,0,0,5,5,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,1,144
4,4096,5,5,96,1,1,1,1,1,1,0,0,5,5,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,1,190
4,4096,5,5,128,1,1,1,1,1,1,0,0,5,5,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,1,190
4,32,6,6,96,1,1,1,1,1,1,0,0,6,6,4,64,16,4,64,1,1,1,1,1,1,1,1,1,1,16,1,4,1,16,1,1,1,1,1,64,64,1,6
4,32,6,6,128,1,1,1,1,1,1,0,0,6,6,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,0,6
4,64,6,6,96,1,1,1,1,1,1,0,0,6,6,4,64,16,4,64,1,1,1,1,1,1,1,1,1,1,16,1,4,1,16,1,1,1,1,1,64,64,1,8
4,64,6,6,128,1,1,1,1,1,1,0,0,6,6,4,64,16,4,64,1,1,1,1,1,1,1,1,1,1,16,1,4,1,16,1,1,1,1,1,64,64,1,8
4,96,6,6,96,1,1,1,1,1,1,0,0,6,6,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,0,10
4,96,6,6,128,1,1,1,1,1,1,0,0,6,6,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,1,4,1,1,16,1,4,4,0,10
4,128,6,6,96,1,1,1,1,1,1,0,0,6,6,32,16,16,32,8,1,1,1,1,1,1,2,2,1,1,8,1,16,1,2,1,1,1,8,1,16,4,0,11
4,128,6,6,128,1,1,1,1,1,1,0,0,6,6,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,0,11
4,224,6,6,96,1,1,1,1,1,1,0,0,6,6,4,64,16,4,64,1,1,1,1,1,1,1,1,1,1,16,1,4,1,16,1,1,1,1,1,64,64,1,16
4,224,6,6,128,1,1,1,1,1,1,0,0,6,6,32,16,16,32,8,1,1,1,1,1,1,2,2,1,1,8,1,16,1,2,1,1,1,8,1,16,4,0,16
4,256,6,6,96,1,1,1,1,1,1,0,0,6,6,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,0,17
4,256,6,6,128,1,1,1,1,1,1,0,0,6,6,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,0,16
4,320,6,6,96,1,1,1,1,1,1,0,0,6,6,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,0,20
4,320,6,6,128,1,1,1,1,1,1,0,0,6,6,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,0,20
4,384,6,6,96,1,1,1,1,1,1,0,0,6,6,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,0,22
4,384,6,6,128,1,1,1,1,1,1,0,0,6,6,64,16,16,64,4,1,1,1,1,1,1,4,1,1,1,4,1,64,1,1,1,1,1,16,1,16,4,0,22
4,512,6,6,96,1,1,1,1,1,1,0,0,6,6,32,16,16,32,8,1,1,1,1,1,1,2,2,1,1,8,1,16,1,2,1,1,1,8,1,16,4,0,27
4,512,6,6,128,1,1,1,1,1,1,0,0,6,6,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,0,27
4,768,6,6,96,1,1,1,1,1,1,0,0,6,6,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,0,38
4,768,6,6,128,1,1,1,1,1,1,0,0,6,6,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,0,38
4,1024,6,6,96,1,1,1,1,1,1,0,0,6,6,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,0,49
4,1024,6,6,128,1,1,1,1,1,1,0,0,6,6,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,0,50
4,1536,6,6,96,1,1,1,1,1,1,0,0,6,6,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,0,71
4,1536,6,6,128,1,1,1,1,1,1,0,0,6,6,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,0,71
4,1824,6,6,96,1,1,1,1,1,1,0,0,6,6,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,0,84
4,1824,6,6,128,1,1,1,1,1,1,0,0,6,6,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,0,84
4,2048,6,6,96,1,1,1,1,1,1,0,0,6,6,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,0,90
4,2048,6,6,128,1,1,1,1,1,1,0,0,6,6,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,0,90
4,3072,6,6,96,1,1,1,1,1,1,0,0,6,6,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,0,134
4,3072,6,6,128,1,1,1,1,1,1,0,0,6,6,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,0,134
4,4096,6,6,96,1,1,1,1,1,1,0,0,6,6,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,0,175
4,4096,6,6,128,1,1,1,1,1,1,0,0,6,6,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,0,176
4,32,7,7,96,1,1,1,1,1,1,0,0,7,7,32,16,16,32,8,1,1,1,1,1,1,2,2,1,1,8,1,16,1,2,1,1,1,8,1,16,4,1,6
4,32,7,7,128,1,1,1,1,1,1,0,0,7,7,4,64,16,4,64,1,1,1,1,1,1,1,1,1,1,16,1,4,1,16,1,1,1,1,1,64,64,1,7
4,64,7,7,96,1,1,1,1,1,1,0,0,7,7,32,16,16,32,8,1,1,1,1,1,1,2,2,1,1,8,1,16,1,2,1,1,1,8,1,16,4,1,8
4,64,7,7,128,1,1,1,1,1,1,0,0,7,7,32,16,16,32,8,1,1,1,1,1,1,2,2,1,1,8,1,16,1,2,1,1,1,8,1,16,4,1,8
4,96,7,7,96,1,1,1,1,1,1,0,0,7,7,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,1,10
4,96,7,7,128,1,1,1,1,1,1,0,0,7,7,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,1,10
4,128,7,7,96,1,1,1,1,1,1,0,0,7,7,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,1,11
4,128,7,7,128,1,1,1,1,1,1,0,0,7,7,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,1,11
4,224,7,7,96,1,1,1,1,1,1,0,0,7,7,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,1,16
4,224,7,7,128,1,1,1,1,1,1,0,0,7,7,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,1,17
4,256,7,7,96,1,1,1,1,1,1,0,0,7,7,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,1,17
4,256,7,7,128,1,1,1,1,1,1,0,0,7,7,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,1,18
4,320,7,7,96,1,1,1,1,1,1,0,0,7,7,32,16,16,32,8,1,1,1,1,1,1,2,2,1,1,8,1,16,1,2,1,1,1,8,1,16,4,1,20
4,320,7,7,128,1,1,1,1,1,1,0,0,7,7,32,16,16,32,8,1,1,1,1,1,1,2,2,1,1,8,1,16,1,2,1,1,1,8,1,16,4,1,20
4,384,7,7,96,1,1,1,1,1,1,0,0,7,7,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,1,23
4,384,7,7,128,1,1,1,1,1,1,0,0,7,7,64,16,16,64,4,1,1,1,1,1,1,4,1,1,1,4,1,64,1,1,1,1,1,16,1,16,4,1,24
4,512,7,7,96,1,1,1,1,1,1,0,0,7,7,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,1,30
4,512,7,7,128,1,1,1,1,1,1,0,0,7,7,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,1,30
4,768,7,7,96,1,1,1,1,1,1,0,0,7,7,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,1,42
4,768,7,7,128,1,1,1,1,1,1,0,0,7,7,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,1,41
4,1024,7,7,96,1,1,1,1,1,1,0,0,7,7,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,1,52
4,1024,7,7,128,1,1,1,1,1,1,0,0,7,7,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,1,52
4,1536,7,7,96,1,1,1,1,1,1,0,0,7,7,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,1,75
4,1536,7,7,128,1,1,1,1,1,1,0,0,7,7,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,1,75
4,1824,7,7,96,1,1,1,1,1,1,0,0,7,7,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,1,88
4,1824,7,7,128,1,1,1,1,1,1,0,0,7,7,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,1,90
4,2048,7,7,96,1,1,1,1,1,1,0,0,7,7,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,1,98
4,2048,7,7,128,1,1,1,1,1,1,0,0,7,7,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,1,97
4,3072,7,7,96,1,1,1,1,1,1,0,0,7,7,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,1,143
4,3072,7,7,128,1,1,1,1,1,1,0,0,7,7,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,1,144
4,4096,7,7,96,1,1,1,1,1,1,0,0,7,7,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,1,188
4,4096,7,7,128,1,1,1,1,1,1,0,0,7,7,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,1,189
4,32,8,8,96,1,1,1,1,1,1,0,0,8,8,4,64,16,4,64,1,1,1,1,1,1,1,1,1,1,16,1,4,1,8,2,1,1,2,1,32,32,0,6
4,32,8,8,128,1,1,1,1,1,1,0,0,8,8,4,64,16,4,64,1,1,1,1,1,1,1,1,1,1,16,1,4,1,8,2,1,1,2,1,32,32,0,6
4,64,8,8,96,1,1,1,1,1,1,0,0,8,8,4,64,16,4,64,1,1,1,1,1,1,1,1,1,1,16,1,4,1,8,2,1,1,2,1,32,32,0,8
4,64,8,8,128,1,1,1,1,1,1,0,0,8,8,64,16,16,64,4,1,1,1,1,1,1,4,1,1,1,4,1,64,1,1,1,1,1,16,1,16,4,0,8
4,96,8,8,96,1,1,1,1,1,1,0,0,8,8,4,64,16,4,64,1,1,1,1,1,1,1,1,1,1,16,1,4,1,16,1,1,1,1,1,64,64,0,10
4,96,8,8,128,1,1,1,1,1,1,0,0,8,8,4,64,16,4,64,1,1,1,1,1,1,1,1,1,1,16,1,4,1,16,1,1,1,1,1,64,64,0,10
4,128,8,8,96,1,1,1,1,1,1,0,0,8,8,32,16,16,32,8,1,1,1,1,1,1,2,2,1,1,8,1,16,1,2,1,1,1,8,1,16,4,0,11
4,128,8,8,128,1,1,1,1,1,1,0,0,8,8,32,16,16,32,8,1,1,1,1,1,1,2,2,1,1,8,1,16,1,2,1,1,1,8,1,16,4,0,11
4,224,8,8,96,1,1,1,1,1,1,0,0,8,8,4,64,16,4,64,1,1,1,1,1,1,1,1,1,1,16,1,4,1,8,2,1,1,2,1,32,32,0,15
4,224,8,8,128,1,1,1,1,1,1,0,0,8,8,4,64,16,4,64,1,1,1,1,1,1,1,1,1,1,16,1,4,1,16,1,1,1,1,1,64,64,0,16
4,256,8,8,96,1,1,1,1,1,1,0,0,8,8,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,0,16
4,256,8,8,128,1,1,1,1,1,1,0,0,8,8,64,16,16,64,4,1,1,1,1,1,1,4,1,1,1,4,1,64,1,1,1,1,1,16,1,16,4,0,15
4,320,8,8,96,1,1,1,1,1,1,0,0,8,8,32,16,16,32,8,1,1,1,1,1,1,2,2,1,1,8,1,16,1,1,2,1,1,16,1,8,4,0,19
4,320,8,8,128,1,1,1,1,1,1,0,0,8,8,64,16,16,64,4,1,1,1,1,1,1,4,1,1,1,4,1,64,1,1,1,1,1,16,1,16,4,0,19
4,384,8,8,96,1,1,1,1,1,1,0,0,8,8,32,16,16,32,8,1,1,1,1,1,1,2,2,1,1,8,1,16,1,2,1,1,1,8,1,16,4,0,21
4,384,8,8,128,1,1,1,1,1,1,0,0,8,8,64,16,16,64,4,1,1,1,1,1,1,4,1,1,1,4,1,64,1,1,1,1,1,16,1,16,4,0,21
4,512,8,8,96,1,1,1,1,1,1,0,0,8,8,32,16,16,32,8,1,1,1,1,1,1,2,2,1,1,8,1,16,1,2,1,1,1,8,1,16,4,0,27
4,512,8,8,128,1,1,1,1,1,1,0,0,8,8,32,16,16,32,8,1,1,1,1,1,1,2,2,1,1,8,1,16,1,2,1,1,1,8,1,16,4,0,26
4,768,8,8,96,1,1,1,1,1,1,0,0,8,8,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,0,38
4,768,8,8,128,1,1,1,1,1,1,0,0,8,8,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,0,38
4,1024,8,8,96,1,1,1,1,1,1,0,0,8,8,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,0,48
4,1024,8,8,128,1,1,1,1,1,1,0,0,8,8,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,0,48
4,1536,8,8,96,1,1,1,1,1,1,0,0,8,8,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,0,70
4,1536,8,8,128,1,1,1,1,1,1,0,0,8,8,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,0,71
4,1824,8,8,96,1,1,1,1,1,1,0,0,8,8,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,0,83
4,1824,8,8,128,1,1,1,1,1,1,0,0,8,8,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,0,83
4,2048,8,8,96,1,1,1,1,1,1,0,0,8,8,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,0,90
4,2048,8,8,128,1,1,1,1,1,1,0,0,8,8,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,0,90
4,3072,8,8,96,1,1,1,1,1,1,0,0,8,8,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,0,135
4,3072,8,8,128,1,1,1,1,1,1,0,0,8,8,32,16,16,32,8,1,1,2,1,1,1,4,2,1,1,4,1,16,1,4,1,1,1,4,1,16,4,0,136
