0.4448,3.3408e-05,0.0010475,0.00060195,0.00014151
3.3353e-05,0.44623,0.00033142,0.00019748,0.0001589
0.0010466,0.00033098,0.44988,0.0015455,0.00038392
0.00060138,0.00019683,0.001545,0.44801,0.00021799
0.00014131,0.00015835,0.00038441,0.00021844,0.44713
