0.44602,0.00017886,0.00065349,0.00035597,-4.9591e-05
0.00018028,0.44934,0.00013924,8.0496e-05,6.3955e-05
0.00065211,0.00013896,0.44628,-0.00043535,0.0002808
0.00035503,8.0344e-05,-0.00043512,0.44689,0.00015893
-5.0184e-05,6.4318e-05,0.00028134,0.00015921,0.44752
