0.44684,-4.5325e-05,0.00018197,0.00010051,5.6131e-05
-4.7166e-05,0.44667,0.00013854,8.7475e-05,0.00025591
0.00018168,0.00013536,0.44802,0.00053335,-2.248e-05
0.00010001,8.5601e-05,0.00053356,0.44735,-1.6312e-05
5.5461e-05,0.00025572,-2.1049e-05,-1.548e-05,0.44719
